index,index,text
1849,1849,Political and media elites might write off our campaign . That ' s fine . We have more individual contributions than an …
1850,1850,The young LGBTQ + people of this country must know that they are loved and they belong . We stand against all kinds o …
1851,1851,Let ' s go . # DemDebate
1852,1852,"I ' ve run for office many times . I ' ve lost some races and I ' ve won some . But I ' ve never said to myself , "" How can I …"
1853,1853,If you live in one of these states : AL AR CA CO FL ID ME MA MI MN MS MO NC ND OK TN TX UT VT VA WA We need you to …
1854,1854,Trump is the most corrupt president in our history . This is a president who is using the Oval Office to enrich hims …
1855,1855,""" It ' s humiliating . Honestly , Bern , it ' s humiliating . "" This is the richest country on Earth . No one should be scar …"
1856,1856,Congrats to the newly - organized @ WUWFP . All workers deserve a voice and a union like @ workersunitedNY .
1857,1857,"I want every kid in America to understand that if they want to , they will be able to go to college or trade school …"
1858,1858,We asked people to tell us their most absurd medical bill . The responses were unbelievable . We have got to end th …
1859,1859,I look forward to seeing Donald Trump impeached as soon as possible .
1860,1860,Congratulations to Sports Illustrated staff for organizing @ si_union with @ nyguild . I hope other workers in media f …
1861,1861,This election is fundamentally about whose side you are on . # PetesBillionaires
1862,1862,We need to ask ourselves how it happened that we have an economy where half of our people are living paycheck to pa …
1863,1863,It means you ’ re going to lose .
1864,1864,"@ NBCAsianAmerica @ AAPIData My administration will look like America . That means a diverse set of backgrounds , viewp …"
1865,1865,"Tonight we say to Michael Bloomberg and other billionaires : Sorry , you ’ re not going to buy this election ."
1866,1866,"It is outrageous that Republicans are threatening to effectively overturn the Kentucky election . In a democracy , we …"
1867,1867,"Our multiracial , multigenerational movement is not only going to win in Nevada . It is going to sweep this country ."
1868,1868,We need a Green New Deal to save this planet .
1869,1869,Thank you to all the students at @ Georgetown University and around the country for your insight and questions at to …
1870,1870,"If you live paycheck to paycheck and you lack paid sick and medical leave , staying home is not an option even when …"
1871,1871,I stand with the flight attendants . The airline grants in the COVID - 19 bill must be approved now to fully fund the …
1872,1872,Medicare for All will cost substantially less than the status quo . # DemDebate
1873,1873,We are two days from the Iowa caucus and now is the time to get involved and help us win . Today I ’ m at Simpson Coll …
1874,1874,There are only two days until the Iowa Caucus ! If we keep up the hard work we can win this together . Join us live i …
1875,1875,"Tonight ' s victory has sent a powerful message that now is the time to think big , not small . Now is the time to hav …"
1876,1876,"I support Decatur ' s teaching assistants in their fight for a fair contract . As president , we will invest in our edu …"
1877,1877,Tonight : join me and @ RashidaTlaib for a rally featuring live performances by Jack White and the Cass Tech Madrigal …
1878,1878,Why do you think the rich and powerful make such enormous political contributions ? They may be greedy — but they a …
1879,1879,“ The climate crisis isn ’ t 30 or 40 or 50 years in the future . It is right now . We need a president in office who …
1880,1880,Los Angeles ! Voting centers are open now . You can vote any time now through 8 p . m . tomorrow . Find out where to cast …
1881,1881,"We are going to create a government and economy that work for all of us , not just the 1 % . Join me live now at the …"
1882,1882,"Together , we are going to build a nation based on justice and dignity for all . Join us live in Burlington for an up …"
1883,1883,“ I stand with Bernie Sanders today because he stood with me . I stand with him because he never lost his taste for j …
1884,1884,"“ I have seen him listen and act , and that makes me very confident about his consistency , confident in his values , c …"
1885,1885,"Class warfare is when the wealthy buy elections to get tax breaks for themselves , then cut spending on programs wor …"
1886,1886,Thank you Iowa for bringing our campaign to victory ! We are well - positioned to win the Democratic nomination and de …
1887,1887,"We need millions of people to join the fight for justice . When we stand together , there is nothing , nothing we cann …"
1888,1888,I stand in solidarity with all of the @ NationalNurses out on strike today . They are striking so that we all can rec …
1889,1889,Polls are still open in many states ! Find your polling place at and make your voice heard . …
1890,1890,Having the time of my life
1891,1891,""" Building a nation based on fairness , compassion and justice is the core of Bernie ’ s message . I ’ m here to tell you …"
1892,1892,✅ 1 million grassroots donors ✅ More contributions than Trump ✅ Zero billionaires That ' s what ' s powering this camp …
1893,1893,"In less than a year in the U . S . Congress , @ AOC has led on major issue after major issue — from the Green New Deal , …"
1894,1894,"Local law enforcement should not be playing the role of federal immigration enforcement . I congratulate @ ACLUNV , …"
1895,1895,"Other countries around the world understand the importance of child care , early education , and family leave . It is …"
