index,index,text
1776,1776,"The Democrats don ’ t want a Witness Trade because Shifty Schiff , the Biden ’ s , the fake Whistleblower ( & amp ; his lawyer ) , …"
1777,1777,"Crazy , chaotic Democrat Debate last night . Fake News said Biden did well , even though he said half of our populatio …"
1778,1778,We must stop outsourcing our jobs overseas and end our multi - billion dollar trade deficits .
1779,1779,. . . . at the judges that we have right now .
1780,1780,"Just like I was right on Ventilators ( our Country is now the “ King of Ventilators ” , other countries are calling ask …"
1781,1781,"Just spoke to Prime Minister Abiy Ahmed Ali of Ethiopia . His Country needs Ventilators , and the U . S . is in good pos …"
1782,1782,Law Enforcement has been notified . Be careful tough guys who you play with !
1783,1783,"We are learning much about the Invisible Enemy . It is tough and smart , but we are tougher and smarter !"
1784,1784,China is advocating on behalf of Iran ' s nuclear program - - the Chinese oppose both sanctions and any militar … ( cont )
1785,1785,KEEP AMERICA GREAT !
1786,1786,The safest way to preserve Medicare is with a robust and vibrant economy . We should lower corporate and capital gain taxes immediately .
1787,1787,ObamaCare is one of the greatest threats our country faces . It is unsustainable and will lead America into complete insolvency .
1788,1788,"The Great @ LouDobbs : “ People know , after 3 years of this President , the most historic President in our Country ’ s hi …"
1789,1789,Three great men !
1790,1790,Forty - six million Americans - - - more than at any time ever in the history of this country - - now live under the poverty line . # TimeToGetTough
1791,1791,If China had a tenth of the natural resources we do then they would already be energy independent . Instead we continue to buy oil from OPEC .
1792,1792,Thank you @ Honeywell !
1793,1793,One of the reasons that Fake News has become so prevalent & amp ; far reaching is the fact that corrupt “ journalists ” bas …
1794,1794,Tonight ’ s Fox News Town Hall with @ MarthaMacCallum and @ BretBaier will rebroadcast at 11 : 00 P . M . Eastern on @ FoxNews . Enjoy !
1795,1795,"LIBERATE VIRGINIA , and save your great 2nd Amendment . It is under siege !"
1796,1796,"अम े र ि क ा और भ ा रत अपन े द े श ो ं क ो मजब ू त बन ा ए ँ ग े , अपन े ल ो ग ो ं क ो सम ् पन ् न बन ा ए ँ ग े , बड ़ े सपन े द े खन े व ा ल ो ं क ो और बड ़ ा बन ा ए ँ …"
1797,1797,Guests are raving about our exclusive hotel mattress and so we ’ ve made it available for purchase !
1798,1798,Great !
1799,1799,"Great article in @ torontodotcom - "" @ DonaldJTrumpJr : the original apprentice """
1800,1800,Vote now for your favorite TRUMP HOTEL COLLECTION hotels in Travel + Leisure ’ s 2012 World ’ s Best Awards Survey
1801,1801,Catch the second part of my interview with Bill O ' Reilly tonight at 8pm on Fox News . . . .
1802,1802,So @ TeamCavuto has very bad ratings on @ foxnews with his Fake guests like A . B . Stoddard and others that still haven ’ …
1803,1803,“ The decision not to prosecute Andy McCabe is utterly inexplicable . ” @ Judgenap @ HARRISFAULKNER @ FoxNews
1804,1804,THANK YOU MAINE ! # KAG2020
1805,1805,Libya is being taken over by Islamic radicals - - - with @ BarackObama ' s open support .
1806,1806,"Thank you to Rachel @ Maddow for putting our Military on full display , and showing how GREAT a job the Federal Gover …"
1807,1807,My interview yesterday on the S & P downgrade with Wolf Blitzer on CNN
1808,1808,My thoughts on the Emmys in today ' s # trumpvlog . . . .
1809,1809,"Don Lemon , the dumbest man on television ( with terrible ratings ! ) ."
1810,1810,"No matter what you give to the Democrats , in the end , they will NEVER be satisfied . In the House , they gave us NOTHING !"
1811,1811,The Mayor ’ s efforts to shield illegal aliens endangers the lives of the public and law enforcement who have to go i …
1812,1812,Thank you Tony !
1813,1813,My interview yesterday on CNBC ' s Squawk Box : Debt Deal a … ( cont )
1814,1814,This is what happens to someone who loyally gets appointed Attorney General of the United States & amp ; then doesn ’ t hav …
1815,1815,"Intelligence has just reported to me that I was correct , and that they did NOT bring up the CoronaVirus subject mat …"
1816,1816,"Cryin ’ Chuck Schumer is complaining , for publicity purposes only , that I should be asking for more money than $ 2 . 5 …"
1817,1817,"Mini Mike , “ Three months ago I entered the race for President to defeat Donald Trump , ( and I failed miserably ! ) ."
1818,1818,THANK YOU ! # ThankATrucker
1819,1819,"Mark Penn , Harris Poll : “ It ’ s time to end the Impeachment Trial . ” @ foxandfriends Just another political Hoax by the Dems !"
1820,1820,Did you know Donald Trump is on Facebook ? - Become a fan today !
1821,1821,It is FAKE NEWS that @ HHSGov @ SecAzar is “ sidelined ” from the great job he is doing on the CoronaVirus Task Force . …
1822,1822,My interview yesterday with @ MyFoxNY
1823,1823,Why is @ BarackObama letting the Taliban know when our troops are leaving ? This is dangerous for our soldiers .
1824,1824,When will Washington stand up to China . China is manipulating its currency and stealing our jobs . Washington should move on legislation .
1825,1825,"Hear Donald Trump discuss big gov spending , banks , & taxes on Your World w / Neil Cavuto :"
1826,1826,"I hope Republicans & amp ; the American people realize that the totally partisan Impeachment Hoax is exacty that , a Hoax . …"
1827,1827,Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perha …
1828,1828,White House news conference at 6 : 45 P . M . Eastern . Thank you !
1829,1829,"Saudi Arabia and Russia are arguing over the price and flow of oil . That , and the Fake News , is the reason for the market drop !"
1830,1830,I ' ll be turning the table on Larry King this Saturday night . I ' ll be interviewing him in honor of the 25th Anniversary of his show .
1831,1831,Iran will soon take all of the oil in Iraq . . . and Iraq itself - - - Keep the oil .
1832,1832,"Wisconsin , get out and vote NOW for Justice Daniel Kelly . Protect your 2nd Amendment !"
1833,1833,. . . . BUT MAYBE I STILL WILL . WITCH HUNT !
1834,1834,"The only people in favor of Mini Mike continuing with his hapless campaign are me and his political consultants , wh …"
1835,1835,"Wow ! If Elizabeth Warren wasn ’ t in the race , Bernie Sanders would have EASILY won Massachusetts , Minnesota and Texa …"
1836,1836,Watch a powerful and frank interview with Donald Trump about the economy on Greta Van Susteren ' s On The Record :
1837,1837,Prosecutorial Misconduct ?
1838,1838,". . . . . would order a new trial , I ’ m not so sure about Judge Jackson , I don ’ t know . ” @ Judgenap ( Andrew Napolitano ) @ foxandfriends"
1839,1839,. . . & amp ; costly . Workers & amp ; small businesses need money now in order to survive . Virus wasn ’ t their fault . It is “ HELL ” …
1840,1840,Well deserved Jack . A great honor !
1841,1841,Railing at Obama over China : @ maggiepolitico
1842,1842,"With the number of tweets sad sack @ Rosie has done , she has totally lost control of herself - - hopefully not a breakdown ."
1843,1843,"Today ' s open call drew thousands of eager applicants . It was an impressive group , I enjoyed meeting them . We ' ve got some great candidates !"
1844,1844,From The Desk Of Donald Trump - two new videos up at and
1845,1845,ObamaCare must be completely repealed . A recent report from UBS shows that it is the number one reason employers are not hiring .
1846,1846,"The failure of the "" Super Committee "" shows Washington has truly incompetent leaders . # TimeToGetTough"
1847,1847,Watch You ' ve Got Donald Trump at
1848,1848,"Listen to an interview with Donald Trump discussing his new book , Think Like A Champion :"
1849,1849,My @ FoxNews interview last night on @ hannityshow discussing OWS and @ BarackObama ' s incompetent leadership .
1850,1850,Why is @ BarackObama delaying the sale of F - 16 aircraft to Taiwan ? Wrong message to send to China . # TimeToGetTough
1851,1851,Ivanka caught up with Bret and Holly backstage . Both Bret and Holly were champions all the way .
1852,1852,"The Eric Trump Foundation , September 14"
1853,1853,My thoughts on last night ' s Celebrity Apprentice as well as my latest video blog at
1854,1854,"Regardless of the USC ' s ruling , ObamaCare can only be defeated politically . It must be legislatively repealed or America will go bankrupt ."
1855,1855,A very good question !
1856,1856,America ' s debt is greater than our GDP . Time for new thinking .
1857,1857,“ It was amazing to watch three days of arguments dismantled in two hours . ” @ PeteHegseth @ foxandfriends
1858,1858,"My @ foxandfriends interview discussing the "" Make America Great Again "" Texas filing and the Iowa caucus"
1859,1859,""" So , if Iran is going to take over the oil , I say we take over the oil first by hammering out a cost - sharing plan with Iraq . "" # TimeToGetTough"
1860,1860,. . . ( Democrats said I never met ) and released the military aid to Ukraine without any conditions or investigations - …
1861,1861,"95 % Approval Rating in the Republican Party , a Record . 218 Federal Judges , also a Record . 2 Supreme Court Justices . Thank you !"
1862,1862,Cryin ’ Chuck Schumer was on a late night show using a false talking point over & amp ; over again . “ We don ’ t have enough …
1863,1863,"Nadler ripped final argument away from Schiff , thinks Shifty did a terrible job . They are fighting big time !"
1864,1864,"Dana , you are the real deal !"
1865,1865,I ' m urging my friends in Brooklyn to vote for Bob Turner tomorrow - - send @ barackobama a message .
1866,1866,Our deficit spending is China ’ s gain . @ BarackObama is bankrupting our country .
1867,1867,The BEST decision made was the toughest of them all - which saved many lives . Our VERY early decision to stop trave …
1868,1868,Third quarter GDP was lowered to 2 % . There won ' t be any economic recovery until @ BarackObama is defeated .
1869,1869,""" I have so much admiration and respect for the 2 . 4 million men and women of our Armed Forces . "" # TimeToGetTough"
